"Test Number"|"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis"|"Test Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Kingdom "|" Species Phylum "|" Species Sub Phylum "|" Species Superclass "|" Species Class "|" Species Order "|" Species Family "|" Species Genus "|" Species "|" Variety"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Age Units"|"Organism Source"|" Organism Initial Weight Mean Op "|" Organism Initial Weight Mean "|" Organism Initial Weight Min Op "|" Organism Initial Weight Min "|" Organism Initial Weight Max Op "|" Organism Initial Weight Max "|" Organism Initial Weight Units"|Gender|"Organism Comment"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|"Conc 1 Type (Standardized) "|" Conc 1 Mean Op (Standardized) "|" Conc 1 Mean (Standardized) "|" Conc 1 Min Op (Standardized) "|" Conc Min 1 (Standardized) "|" Conc 1 Max Op (Standardized) "|" Conc 1 Max (Standardized) "|" Conc 1 Units (Standardized) "|" Conc 2 Type (Standardized) "|" Conc 2 Mean Op (Standardized) "|" Conc 2 Mean (Standardized) "|" Conc 2 Min Op (Standardized) "|" Conc Min 2 (Standardized) "|" Conc 2 Max Op (Standardized) "|" Conc 2 Max (Standardized) "|" Conc 2 Units (Standardized) "|" Conc 3 Type (Standardized) "|" Conc 3 Mean Op (Standardized) "|" Conc 3 Mean (Standardized) "|" Conc 3 Min Op (Standardized) "|" Conc Min 3 (Standardized) "|" Conc 3 Max Op (Standardized) "|" Conc 3 Max (Standardized) "|" Conc 3 Units (Standardized)"|Effect|"Effect Measurement"|"EE Comment"|Endpoint|"Response Site"|"Statistical Significance "|" Significance Level Mean Op "|" Significance Level Mean "|" Significance Level Min Op "|" Significance Level Min "|" Significance Level Max Op "|" Significance Level Max"|" Observed Duration Mean Op (Days) "|" Observed Duration Mean (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Chemical Formulation"|"Chemical Comment"|"Species NCBI TaxID"|Control|"Test Type"|Doses|"Experimental Design"|"Other Effects"|"Result Comment"|" Temperature Mean Op "|" Temperature Mean "|" Temperature Min Op "|" Temperature Min "|" Temperature Max Op "|" Temperature Max "|" Temperature Units"|" Dissolved Oxygen Mean Op "|" Dissolved Oxygen Mean "|" Dissolved Oxygen Min Op "|" Dissolved Oxygen Min "|" Dissolved Oxygen Max Op "|" Dissolved Oxygen Max "|" Dissolved Oxygen Units"|" pH Mean Op "|" pH Mean "|" pH Min Op "|" pH Min "|" pH Max Op "|" pH Max"|" Conductivity Mean Op "|" Conductivity Mean "|" Conductivity Min Op "|" Conductivity Min "|" Conductivity Max Op "|" Conductivity Max "|" Conductivity Units"|"General Comments"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
1329772|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||99.0||NR||NR|Culex quinquefasciatus|Southern House Mosquito|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Culicidae|Culex|quinquefasciatus||Insects/Spiders|Larva||4||NR||NR|Instar|Not reported||NC||NC||NC|NC|Not coded|F24 GENERATION|Static|Fresh water|Lab|NR|Active ingredient||17.3373||NR||NR|ppm|||||||||||||||||Active ingredient||17.3373||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Pure|P,P'-DDT|7176|Carrier or solvent|Not coded|||| DOSES/NA ppm//TESTID/21//OEF/RESISTANCE RATIOS, MIXTURE////||28*|||||C|||||||NR|||||||||||||NR|   DOSES/NA ppm//TESTID/21//OEF/RESISTANCE RATIOS, MIXTURE////|Thomas,A., S. Kumar, and M.K.K. Pillai|119438|Piperonyl Butoxide as a Countermeasure for Deltamethrin-Resistance in Culex quinquefasciatus Say|Entomon16(1): 1-10|1991|
1046183|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||NR||NR||NR|Aedes sticticus|Floodwater Mosquito|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Culicidae|Aedes|sticticus||Insects/Spiders|Larva||4||NR||NR|Instar|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Formulation||2.6||NR||NR|ug/L|||||||||||||||||Formulation||0.0026||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|PU OR T|120878|Not reported|Not coded|||LC90 3.7 UG/L| CODE/DISTILLED WATER//CARRIER/ETHANOL//FOLLOWED WHO METHODS USING POLYSTYRENE CUPS// ||||20||23|C|||||||NR|||||||||||||NR|   CODE/DISTILLED WATER//CARRIER/ETHANOL//FOLLOWED WHO METHODS USING POLYSTYRENE CUPS// |Rettich,F.|2914|The Susceptibility of Mosquito Larvae to Eighteen Insecticides in Czechoslovakia|Mosq. News37(2): 252-257|1977|
2092010|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|World Health Organization||NR||NR||NR|Culex quinquefasciatus|Southern House Mosquito|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Culicidae|Culex|quinquefasciatus||Insects/Spiders|Larva||NR||3||4|Instar|Wild||NR||NR||NR|NR|Not reported|FIELD COLLECTED, PERLIS STRAIN|Static|Fresh water|Lab|6|Formulation||3.440||3.355||3.535|mg/L|||||||||||||||||Formulation||3.44||3.355||3.535|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|DDT|7176|Carrier or solvent|Not reported|0 mg/L / 0.500-4.400 mg/L|LARVAL SUSCEPTIBILITY TEST, WATER IN PAPER CUPS|RESISTANCE RATIO| |||||||NR|||||||NR|||||||||||||NR|   |Low,V.L., C.D. Chen, H.L. Lee, P.E. Lim, C.S. Leong, and M. Sofian-Azirun|164568|Current Susceptibility Status of Malaysian Culex quinquefasciatus (Diptera: Culicidae) Against DDT, Propoxur, Malathion, and Permethrin|J. Med. Entomol.50(1): 103-111|2013|
1318041|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||NR||94||99|Anopheles stephensi|Mosquito|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Culicidae|Anopheles|stephensi||Insects/Spiders|Larva||4||NR||NR|Instar|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Active ingredient||13.0919||NR||NR|ppm|||||||||||||||||Active ingredient||13.0919||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/F24 GENERATION//|LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Pure|P,P'-DDT||Carrier or solvent|Not coded||PARENTS AND PREVIOUS GENERATIONS EXPOSED FOR 24H AS 4 INSTAR, F24 GENERATION|| DOSES/NA ppm//TESTID/31//OEF/RESISTANCE RATIO, GENERATIONAL STUDY,MIXTURE////|||||||NR|||||||NR|||||||||||||NR|   DOSES/NA ppm//TESTID/31//OEF/RESISTANCE RATIO, GENERATIONAL STUDY,MIXTURE////|Kumar,S., A. Thomas, A. Sahgal, A. Verma, T. Samuel, and M.K.K. Pillai|109633|Variations in the Insecticide-Resistance Spectrum of Anopheles stephensi After Selection with Deltamethrin or a Deltamethrin-Piperonyl-Butoxide Combination|Ann. Trop. Med. Parasitol.98(8): 861-871|2004|
1197450|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Not reported|Not coded||NR||NR||NR|Culex sp.|Mosquito|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Culicidae|Culex|sp.||Insects/Spiders|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Formulation||200||110||350|ug/L|||||||||||||||||Formulation||0.2||0.11||0.35|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||NR||NR||NR|Not reported|Not reported|NR|53527|Not reported|Not coded|||ADULT EXP| |||||||NR|||||||NR|||||||||||||NR|   |Hamed,M.S., A. Ramzi, and S. El Said|17815|Susceptibility Status of Mosquitoes in Egypt to Commonly Used Insectides|J. Egypt. Publ. Health Assoc.58(1-2): 160-167|1983|
2092014|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|World Health Organization||NR||NR||NR|Culex quinquefasciatus|Southern House Mosquito|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Culicidae|Culex|quinquefasciatus||Insects/Spiders|Larva||NR||3||4|Instar|Wild||NR||NR||NR|NR|Not reported|FIELD COLLECTED, SELANGOR STRAIN|Static|Fresh water|Lab|6|Formulation||3.155||3.043||3.284|mg/L|||||||||||||||||Formulation||3.155||3.043||3.284|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|DDT|7176|Carrier or solvent|Not reported|0 mg/L / 0.500-4.400 mg/L|LARVAL SUSCEPTIBILITY TEST, WATER IN PAPER CUPS|RESISTANCE RATIO| |||||||NR|||||||NR|||||||||||||NR|   |Low,V.L., C.D. Chen, H.L. Lee, P.E. Lim, C.S. Leong, and M. Sofian-Azirun|164568|Current Susceptibility Status of Malaysian Culex quinquefasciatus (Diptera: Culicidae) Against DDT, Propoxur, Malathion, and Permethrin|J. Med. Entomol.50(1): 103-111|2013|
1035274|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||25||NR||NR|Hydropsyche californica|Caddisfly|Animalia|Arthropoda|Hexapoda||Insecta|Trichoptera|Hydropsychidae|Hydropsyche|californica||Insects/Spiders|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|2-5 CM|Static|Fresh water|Lab|NR|Formulation||48||NR||NR|ug/L|||||||||||||||||Formulation||0.048||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Active ingredient|NR|1107662|Insufficient|Not coded|||LARGER SIZES MORE RESISTANT TO DDT| AERATED// CARRIER/XYLENE AMD EMULSIFIER// ||||11.1||11.7|C|||||||NR|||||||||||||NR|   AERATED// CARRIER/XYLENE AMD EMULSIFIER// |Gaufin,A.R., L. Jensen, and T. Nelson|2161|Bioassays to Determine Pesticide Toxicity to Aquatic Invertebrates|Water Sewage Works108:355-359|1961|
1025721|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||NR||NR||NR|Pteronarcys californica|Stonefly|Animalia|Arthropoda|Hexapoda||Insecta|Plecoptera|Pteronarcyidae|Pteronarcys|californica||Insects/Spiders|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|30-35 MM|Static|Fresh water|Lab|NR|Formulation||19||14||27|ug/L|||||||||||||||||Formulation||0.019||0.014||0.027|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|T|270884|Concurrent control|Not coded|||| CARRIER/ETHANOL// NO CARRIER CONTROL// RECONSTITUTED WATER// ||15.5|||||C||||5||7|mg/L||7.1|||||||||||NR|   CARRIER/ETHANOL// NO CARRIER CONTROL// RECONSTITUTED WATER// |Sanders,H.O., and O.B. Cope|889|The Relative Toxicities of Several Pesticides to Naiads of Three Species of Stoneflies|Limnol. Oceanogr.13(1): 112-117|1968|
1105202|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Analytical or technical grade|Unmeasured|Not coded||94||NR||NR|Peltodytes sp.|Beetle|Animalia|Arthropoda|Hexapoda||Insecta|Coleoptera|Haliplidae|Peltodytes|sp.||Insects/Spiders|Adult||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|5 MG|Static|Fresh water|Lab|NR|Active ingredient||1||NR||NR|ug/L|||||||||||||||||Active ingredient||0.001||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Pure|NR|107922|Satisfactory|Not coded|||| AERATION// CONTR/SOLVENT// ||25|||||C|||||||NR||7.4|||||||||||NR|   AERATION// CONTR/SOLVENT// |Federle,P.F., and W.J. Collins|7775|Insecticide Toxicity to Three Insects from Ohio Ponds|Ohio J. Sci.76(1): 19-24|1976|
1166263|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||NR||NR||NR|Culex pipiens|Northern House Mosquito|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Culicidae|Culex|pipiens||Insects/Spiders|Larva||4||NR||NR|Instar|Not reported||NC||NC||NC|NC|Not coded|EARLY, RESISTANT STRAIN|Not reported|Fresh water|Lab|NR|Formulation||32||NR||NR|ppm|||||||||||||||||Formulation||32||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||8||NR||NR|Generation|Not reported|NR|7175|Not reported|Not coded|||| |||||||NR|||||||NR|||||||||||||NR|   |Gaaboub,I.A., and T.A. Abu-Hashish|14708|Susceptibility of Egyptian Culex pipiens L. to Six Synthetic Pyrethroids|Insect Sci. Appl.1(3): 297-301|1981|
1089903|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Not reported|Not coded||99||NR||NR|Pentaneura sp.|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Pentaneura|sp.||Insects/Spiders|Instar||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LATE|Static|Fresh water|Lab|NR|Active ingredient||41||NR||NR|AI ug/L|||||||||||||||||Active ingredient||0.041||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Pure|TECHNICAL MATERIAL|891922|Concurrent control|Not coded|||| ||21|||||C|||||||NR||7.1|||||||||||NR|   |Mayer,F.L.,Jr., and M.R. Ellersieck|6797|Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals|USDI Fish and Wildlife Service, Publication No.160, Washington, DC:505 p.|1986|
1041556|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Technical grade, technical product, technical formulation|Unmeasured|Not coded||98||NR||NR|Hesperoperla pacifica|Golden Stonefly, Willow Fly|Animalia|Arthropoda|Hexapoda||Insecta|Plecoptera|Perlidae|Hesperoperla|pacifica||Insects/Spiders|Naiad||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|2-2.5 CM|Static|Fresh water|Lab|NR|Active ingredient||320.00||NR||NR|ug/L|||||||||||||||||Active ingredient||0.32||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Pure|NR|143766|Satisfactory|Not coded|||BEHAVIORAL RESPONSE GRAPHED| CONTR/FOLLOWED APHA METHODS,SOLVENT,NO EFFECTS// CARRIER/ ACETONE,EMULSIFIER,MAX 56 PPM// ||||11||12|C||||7.4||13.5|mg/L||||7.9||8.3|||||||NR|   CONTR/FOLLOWED APHA METHODS,SOLVENT,NO EFFECTS// CARRIER/ ACETONE,EMULSIFIER,MAX 56 PPM// |Jensen,L.D., and A.R. Gaufin|2667|Effects of Ten Organic Insecticides on Two Species of Stonefly Naiads|Trans. Am. Fish. Soc.93(1): 27-34|1964|
1334785|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Technical grade, technical product, technical formulation|Unmeasured|Not coded||98||NR||NR|Anopheles stephensi|Mosquito|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Culicidae|Anopheles|stephensi||Insects/Spiders|Larva||4||NR||NR|Instar|Not reported||NC||NC||NC|NC|Not coded|IND-S|Static|Fresh water|Lab|NR|Active ingredient||0.029||0.026||0.031|mg/L|||||||||||||||||Active ingredient||0.029||0.026||0.031|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|p,p'-DDT||Carrier or solvent|Not coded|||| DOSES/NA mg/L//TESTID/209//OEF/RESISTANCE RATIO, SYNERGIST RATIO, MIXTURE, STRAIN EFFECTS////||||27||28|C|||||||NR|||||||||||||NR|   DOSES/NA mg/L//TESTID/209//OEF/RESISTANCE RATIO, SYNERGIST RATIO, MIXTURE, STRAIN EFFECTS////|Ladonni,H.|114582|Genetics and Biochemistry of Insecticide Resistance in Anopheles stephensi|Ph.D.Thesis; The University of Liverpool (United Kingdom):245 p.|1988|
1232626|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||99||NR||NR|Culex fatigans|Mosquito|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Culicidae|Culex|fatigans||Insects/Spiders|Larva||3||NR||NR|Instar|Not reported||NC||NC||NC|NC|Not coded|RESISTANT STRAIN,31ST GENERATION|Static|Fresh water|Lab|NR|Active ingredient||0.50||NR||NR|ppm|||||||||||||||||Active ingredient||0.5||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|LINDANE||Not reported|Not coded|||GENERATIONAL EFCTS| ||27|||||C|||||||NR|||||||||||||NR|   |Bajpai,V.N., and S.L. Perti|60753|Resistance to Malathion|Pesticides 3(10): 43-45|1969|
1328775|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded|>|99||NR||NR|Culex quinquefasciatus|Southern House Mosquito|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Culicidae|Culex|quinquefasciatus||Insects/Spiders|Larva||4||NR||NR|Instar|Not reported||NC||NC||NC|NC|Not coded|DESERT HOT SPRINGS STRAIN, F10|Static|Fresh water|Lab|>=6|Active ingredient||0.19||0.16||0.22|mg/L|||||||||||||||||Active ingredient||0.19||0.16||0.22|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Pure|DDT|7176|Carrier or solvent|Not coded||UNSELECTED|| DNUM/>= 6//DOSES/NA mg/L//TESTID/64//OEF/BIOLOGICAL TOXICANT, STRAIN, SELECTION AND GENERATIONAL EFCTS////|||||||NR|||||||NR|||||||||||||NR|   DNUM/>= 6//DOSES/NA mg/L//TESTID/64//OEF/BIOLOGICAL TOXICANT, STRAIN, SELECTION AND GENERATIONAL EFCTS////|Vazquez-Garcia,M.|114701|Investigations of the Potentiality of Resistance to Bacillus thuringiensis Ser. H-14 in Culex quinquefasciatus Through Accelerated Selection Pressure in the Laboratory|Ph.D Thesis, University of California, Riverside, CA:201 p.|1983|
1268419|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Technical grade, technical product, technical formulation|Not reported|Not coded||40||NR||NR|Culex quinquefasciatus|Southern House Mosquito|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Culicidae|Culex|quinquefasciatus||Insects/Spiders|Larva||4||NR||NR|Instar|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Active ingredient||4.5||NR||NR|ppm|||||||||||||||||Active ingredient||4.5||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NR||NR||NR||1||NR||NR|Day(s)|Emulsifiable concentrate|DDT|7176|Concurrent control|Not coded|||| TIME/1 HOUR WITH TOXICANT THEN TRANSFERRED TO CLEAN WATER //TESTID/1//||24|||||C|||||||NR|||||||||||||NR|   TIME/1 HOUR WITH TOXICANT THEN TRANSFERRED TO CLEAN WATER //TESTID/1//|Mohsen,Z.H., N.A. Ouda, A.H. Al-Faisal, and N.S. Mehdi|89593|Toxicity of Mosquito Larvicides to Backswimmer Anisop sardea H.S. (Hemiptera:  Notonectidae) and Dragonfly Corcothemt erythraea Brulle (Odonata:  Libellulidae)|J. Biol. Sci. Res.16(2): 273-282|1985|
1044335|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||NR||NR||NR|Hydropsyche recurvata|Caddisfly|Animalia|Arthropoda|Hexapoda||Insecta|Trichoptera|Hydropsychidae|Hydropsyche|recurvata||Insects/Spiders|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|25 MG|Static|Fresh water|Lab|NR|Formulation||60||NR||NR|ug/L|||||||||||||||||Formulation||0.06||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||.25||NR||NR|Day(s)|Not reported|DDT||Not reported|Not coded|||RECOVERY, LC90| ||21|||||C|||||||NR||8.5*|||||||||||NR|   |Fredeen,F.J.H.|2822|Reactions of the Larvae of Three Rheophilic Species of Trichoptera to Selected Insecticides|Can. Entomol.104:945-953|1972|
1036737|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Technical grade, technical product, technical formulation|Unmeasured|Not coded||98||NR||NR|Pteronarcys californica|Stonefly|Animalia|Arthropoda|Hexapoda||Insecta|Plecoptera|Pteronarcyidae|Pteronarcys|californica||Insects/Spiders|Naiad||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Flow-through|Fresh water|Lab|NR|Active ingredient||3800||NR||NR|ug/L|||||||||||||||||Active ingredient||3.8||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Pure|NR|270884|Insufficient|Not coded||PHENOLPHTHALEIN ALKALINITY 0-24 MG/L|REDUCED MOLTING| CARRIER/ACETONE// ||12.8|||||C||||9||11|mg/L||||7.8||8.2|||||||NR|   CARRIER/ACETONE// |Jensen,L.D., and A.R. Gaufin|2238|Long-Term Effects of Organic Insecticides on Two Species of Stonefly Naiads|Trans. Am. Fish. Soc.93(4): 357-363|1964|
1329754|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||99.0||NR||NR|Culex quinquefasciatus|Southern House Mosquito|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Culicidae|Culex|quinquefasciatus||Insects/Spiders|Larva||4||NR||NR|Instar|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Active ingredient||0.1414||NR||NR|ppm|||||||||||||||||Active ingredient||0.1414||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Pure|P,P'-DDT|7176|Carrier or solvent|Not coded|||| DOSES/NA ppm//TESTID/3//OEF/RESISTANCE RATIOS, MIXTURE////||28*|||||C|||||||NR|||||||||||||NR|   DOSES/NA ppm//TESTID/3//OEF/RESISTANCE RATIOS, MIXTURE////|Thomas,A., S. Kumar, and M.K.K. Pillai|119438|Piperonyl Butoxide as a Countermeasure for Deltamethrin-Resistance in Culex quinquefasciatus Say|Entomon16(1): 1-10|1991|
1089898|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Not reported|Not coded||99||NR||NR|Ophiogomphus sp.|Dragonfly|Animalia|Arthropoda|Hexapoda||Insecta|Odonata|Gomphidae|Ophiogomphus|sp.||Insects/Spiders|Instar||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LATE|Static|Fresh water|Lab|NR|Active ingredient||32||NR||NR|AI ug/L|||||||||||||||||Active ingredient||0.032||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Pure|TECHNICAL MATERIAL|126204|Concurrent control|Not coded|||| ||15|||||C|||||||NR||7.1|||||||||||NR|   |Mayer,F.L.,Jr., and M.R. Ellersieck|6797|Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals|USDI Fish and Wildlife Service, Publication No.160, Washington, DC:505 p.|1986|
1010580|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||NR||NR||NR|Drunella grandis|Mayfly|Animalia|Arthropoda|Hexapoda||Insecta|Ephemeroptera|Ephemerellidae|Drunella|grandis||Insects/Spiders|Nymph||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Formulation||25||NR||NR|ug/L|||||||||||||||||Formulation||0.025||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|248223|Satisfactory|Not coded|||MIXTURE| CONTROL/ FOLLOWED APHA METHODS// ||||8.9||10|C|||||||NR|||||||||||||NR|   CONTROL/ FOLLOWED APHA METHODS// |Gaufin,A.R., L.D. Jensen, A.V. Nebeker, T. Nelson, and R.W. Teel|528|Toxicity of Ten Organic Insecticides to Various Aquatic Invertebrates|Water Sewage Works12:276-279|1965|
2092016|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|World Health Organization||NR||NR||NR|Culex quinquefasciatus|Southern House Mosquito|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Culicidae|Culex|quinquefasciatus||Insects/Spiders|Larva||NR||3||4|Instar|Wild||NR||NR||NR|NR|Not reported|FIELD COLLECTED, NEGERI SEMBILAN STRAIN|Static|Fresh water|Lab|6|Formulation||4.205||4.160||4.251|mg/L|||||||||||||||||Formulation||4.205||4.16||4.251|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|DDT|7176|Carrier or solvent|Not reported|0 mg/L / 0.500-4.400 mg/L|LARVAL SUSCEPTIBILITY TEST, WATER IN PAPER CUPS|RESISTANCE RATIO| |||||||NR|||||||NR|||||||||||||NR|   |Low,V.L., C.D. Chen, H.L. Lee, P.E. Lim, C.S. Leong, and M. Sofian-Azirun|164568|Current Susceptibility Status of Malaysian Culex quinquefasciatus (Diptera: Culicidae) Against DDT, Propoxur, Malathion, and Permethrin|J. Med. Entomol.50(1): 103-111|2013|
