"Test Number"|"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis"|"Test Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Kingdom "|" Species Phylum "|" Species Sub Phylum "|" Species Superclass "|" Species Class "|" Species Order "|" Species Family "|" Species Genus "|" Species "|" Variety"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Age Units"|"Organism Source"|" Organism Initial Weight Mean Op "|" Organism Initial Weight Mean "|" Organism Initial Weight Min Op "|" Organism Initial Weight Min "|" Organism Initial Weight Max Op "|" Organism Initial Weight Max "|" Organism Initial Weight Units"|Gender|"Organism Comment"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|"Conc 1 Type (Standardized) "|" Conc 1 Mean Op (Standardized) "|" Conc 1 Mean (Standardized) "|" Conc 1 Min Op (Standardized) "|" Conc Min 1 (Standardized) "|" Conc 1 Max Op (Standardized) "|" Conc 1 Max (Standardized) "|" Conc 1 Units (Standardized) "|" Conc 2 Type (Standardized) "|" Conc 2 Mean Op (Standardized) "|" Conc 2 Mean (Standardized) "|" Conc 2 Min Op (Standardized) "|" Conc Min 2 (Standardized) "|" Conc 2 Max Op (Standardized) "|" Conc 2 Max (Standardized) "|" Conc 2 Units (Standardized) "|" Conc 3 Type (Standardized) "|" Conc 3 Mean Op (Standardized) "|" Conc 3 Mean (Standardized) "|" Conc 3 Min Op (Standardized) "|" Conc Min 3 (Standardized) "|" Conc 3 Max Op (Standardized) "|" Conc 3 Max (Standardized) "|" Conc 3 Units (Standardized)"|Effect|"Effect Measurement"|"EE Comment"|Endpoint|"Response Site"|"Statistical Significance "|" Significance Level Mean Op "|" Significance Level Mean "|" Significance Level Min Op "|" Significance Level Min "|" Significance Level Max Op "|" Significance Level Max"|" Observed Duration Mean Op (Days) "|" Observed Duration Mean (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Chemical Formulation"|"Chemical Comment"|"Species NCBI TaxID"|Control|"Test Type"|Doses|"Experimental Design"|"Other Effects"|"Result Comment"|" Temperature Mean Op "|" Temperature Mean "|" Temperature Min Op "|" Temperature Min "|" Temperature Max Op "|" Temperature Max "|" Temperature Units"|" Dissolved Oxygen Mean Op "|" Dissolved Oxygen Mean "|" Dissolved Oxygen Min Op "|" Dissolved Oxygen Min "|" Dissolved Oxygen Max Op "|" Dissolved Oxygen Max "|" Dissolved Oxygen Units"|" pH Mean Op "|" pH Mean "|" pH Min Op "|" pH Min "|" pH Max Op "|" pH Max"|" Conductivity Mean Op "|" Conductivity Mean "|" Conductivity Min Op "|" Conductivity Min "|" Conductivity Max Op "|" Conductivity Max "|" Conductivity Units"|"General Comments"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
2144920|7440508|Copper|Not reported|Unmeasured|Not reported||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NR||NR||NR|NR|Not reported|NR|Static|Fresh water|Lab|NR|Total||.286||.235||.347|mg/L|||||||||||||||||Total||0.286||0.235||0.347|AI mg/L|||||||||||||||||Mortality|Mortality|ENDPT/AUTHOR REPORTED TLM//|LC50/|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|8022|Concurrent control|Not reported||TEN FISH PER ASSAY JAR WITH REPLICATE JARS BEING UTILIZED AT EACH CONCENTRATION OF TOXICANT. SITE 4.|TEMPERATURE EFFECTS. APPLICATION FACTOR.| ||15|||||C|||||||NR||8.4|||||||||||NR|   |Pitts,T.|165613|Presentation of Evidence Concerning Water Quality Classifications and Standards for the Cache la Poudre River, Big Thompson River, and Segments of the South Platte River|Tom Pitts and Associates, Loveland, CO:169 p.|1980|
2167223|7440508|Copper|Not reported|Unmeasured|American Society for Testing and Materials||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NR||NR||NR|NR|Not reported|NR|Static|Fresh water|Lab|NR|Total||19/||17/||20/|ug/L|||||||||||||||||Total||0.019||0.017||0.02|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|8022|Concurrent control|Acute||1-6 TESTS PER SPECIES, 2-3 REPLICATES PER TEST|SPECIES SENSITIVITY DISTRIBUTIONS, ICE BASED MODELING USING ECOSAR, ASTER|CONC1/ADJUSTED TO 50 MG/L HARDNESS// |||||||NR|||||||NR|||||||||||||NR|  CONC1/ADJUSTED TO 50 MG/L HARDNESS// |Mayer,F.L., D.R. Buckler, F.J. Dwyer, M.R. Ellersieck, L.C. Sappington, J.M. Besser, and C.M. Bridges|153255|Endangered Aquatic Vertebrates: Comparative and Probabilistic-Based Toxicology|EPA/600/R-08/045, U.S.EPA, Washington, DC:43 p.|2008|
1222770|7440508|Copper|Not reported|Not reported|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Parr||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Flow-through|Fresh water|Lab|NR|Total||87||NR||NR|ug/L|||||||||||||||||Total||0.087||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||9||NR||NR|Day(s)|Not reported|NR|8022|Concurrent control|Not coded|||| ||9.5||6.6||13.2|C||10.8||9.6||12.1|mg/L||7.1||7.0||7.3||71||65||79|umhos/cm|   |Mudge,J.E., T.E. Northstrom, G.S. Jeane, W. Davis, and J.L. Hickam|45201|Effect of Varying Environmental Conditions on the Toxicity of Copper to Salmon|ASTM Spec. Tech. Publ.2:19-33|1993|
2144207|7440508|Copper|Not reported|Unmeasured|Not reported||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NR||NR||NR|NR|Not reported|NR|Static|Fresh water|Lab|NR|Total||.017||.005||.060|mg/L|||||||||||||||||Total||0.017||0.005||0.06|AI mg/L|||||||||||||||||Mortality|Mortality|ENDPT/AUTHOR REPORTED TLM//|LC50/|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|8022|Concurrent control|Not reported||TEN FISH PER ASSAY JAR WITH REPLICATE JARS BEING UTILIZED AT EACH CONCENTRATION OF TOXICANT. SITE 1.|TEMPERATURE EFFECTS. APPLICATION FACTOR.| ||10|||||C|||||||NR||7.2|||||||||||NR|   |Pitts,T.|165613|Presentation of Evidence Concerning Water Quality Classifications and Standards for the Cache la Poudre River, Big Thompson River, and Segments of the South Platte River|Tom Pitts and Associates, Loveland, CO:169 p.|1980|
2144918|7440508|Copper|Not reported|Unmeasured|Not reported||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NR||NR||NR|NR|Not reported|NR|Static|Fresh water|Lab|NR|Total||.208||.150||.290|mg/L|||||||||||||||||Total||0.208||0.15||0.29|AI mg/L|||||||||||||||||Mortality|Mortality|ENDPT/AUTHOR REPORTED TLM//|LC50/|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|8022|Concurrent control|Not reported||TEN FISH PER ASSAY JAR WITH REPLICATE JARS BEING UTILIZED AT EACH CONCENTRATION OF TOXICANT. SITE 2.|TEMPERATURE EFFECTS. APPLICATION FACTOR.| ||15|||||C|||||||NR||8.2|||||||||||NR|   |Pitts,T.|165613|Presentation of Evidence Concerning Water Quality Classifications and Standards for the Cache la Poudre River, Big Thompson River, and Segments of the South Platte River|Tom Pitts and Associates, Loveland, CO:169 p.|1980|
1222771|7440508|Copper|Not reported|Not reported|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Parr||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Flow-through|Fresh water|Lab|NR|Total||70||NR||NR|ug/L|||||||||||||||||Total||0.07||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||9||NR||NR|Day(s)|Not reported|NR|8022|Concurrent control|Not coded|||| ||9.5||6.6||13.2|C||10.8||9.6||12.1|mg/L||7.1||7.0||7.3||71||65||79|umhos/cm|   |Mudge,J.E., T.E. Northstrom, G.S. Jeane, W. Davis, and J.L. Hickam|45201|Effect of Varying Environmental Conditions on the Toxicity of Copper to Salmon|ASTM Spec. Tech. Publ.2:19-33|1993|
1314079|7440508|Copper|Not reported|Unmeasured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Juvenile||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|2.46 G,SALMO GAIRDNERI|Static|Fresh water|Lab|6|Total|>|400||NR||NR|ug/L|||||||||||||||||Total|>|0.4||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/ALSO LT50S//|LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|COPPER|8022|Concurrent control|Not coded|||| CA/1103 uM//NA/219 uM//CL/207 uM//DNUM/6//DOSES/25/50/100/200/400 ug/L//TESTID/5//OEF/PH EFCTS, HARDNESS EFCTS, ALKALINITY EFCTS,RSDE,NACO////||15|||||C|||||||NR||8.1|||||||||||NR|   CA/1103 uM//NA/219 uM//CL/207 uM//DNUM/6//DOSES/25/50/100/200/400 ug/L//TESTID/5//OEF/PH EFCTS, HARDNESS EFCTS, ALKALINITY EFCTS,RSDE,NACO////|Lauren,D.J., and D.G. McDonald|12293|Influence of Water Hardness, pH, and Alkalinity on the Mechanisms of Copper Toxicity in Juvenile Rainbow Trout, Salmo gairdneri|Can. J. Fish. Aquat. Sci.43(9): 1480-1496|1986|
1161953|7440508|Copper|Not reported|Unmeasured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|167 MM|Flow-through|Fresh water|Lab|NR|Total||0.056||NR||NR|mg/L|||||||||||||||||Total||0.056||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|8022|Not reported|Not coded|||| ||14|||||C|||||||NR|||||||||||||NR|   |Goettl,J.P.,Jr., P.H. Davies, and J.R. Sinley|14367|Water Pollution Studies|In: D.B.Cope (Ed.), Colorado Fish.Res.Rev.1972-1975, DOW-R-R-F72-75, Colorado Div.of Wildl., Boulder, CO:68-75|1976|
2144921|7440508|Copper|Not reported|Unmeasured|Not reported||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NR||NR||NR|NR|Not reported|NR|Static|Fresh water|Lab|NR|Total||.273||.173||.430|mg/L|||||||||||||||||Total||0.273||0.173||0.43|AI mg/L|||||||||||||||||Mortality|Mortality|ENDPT/AUTHOR REPORTED TLM//|LC50/|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|8022|Concurrent control|Not reported||TEN FISH PER ASSAY JAR WITH REPLICATE JARS BEING UTILIZED AT EACH CONCENTRATION OF TOXICANT. SITE 5.|TEMPERATURE EFFECTS. APPLICATION FACTOR.| ||15|||||C|||||||NR||8.2|||||||||||NR|   |Pitts,T.|165613|Presentation of Evidence Concerning Water Quality Classifications and Standards for the Cache la Poudre River, Big Thompson River, and Segments of the South Platte River|Tom Pitts and Associates, Loveland, CO:169 p.|1980|
1112564|7440508|Copper|Not reported|Measured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|32 MM, 0.36 G|Static|Fresh water|Lab|NR|Total||140||90||200|ug/L|||||||||||||||||Total||0.14||0.09||0.2|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|AR|8022|Satisfactory|Not coded|||EFFECTS OF PH AND ALK ON CU TOXICITY,MIXTURE| CONTR/NO MORT//AIR AND CO2 MIXTURE||||10||11|C|||||||NR||6.5|||||||||||NR|   CONTR/NO MORT//AIR AND CO2 MIXTURE|Shaw,T.L., and V.M. Brown|8499|The Toxicity of Some Forms of Copper to Rainbow Trout|Water Res.8(6): 377-382|1974|
1111057|7440508|Copper|Not reported|Measured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Total||400||NR||NR|ug/L|||||||||||||||||Total||0.4||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|8022|Insufficient|Not coded|||MIXTURE| |||||||NR||50|||||%|||||||||||||NR|   |Brown,V.M.|8317|The Calculation of the Acute Toxicity of Mixtures of Poisons to Rainbow Trout|Water Res.2(10): 723-733|1968|
1314082|7440508|Copper|Not reported|Unmeasured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Juvenile||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|2.46 G,SALMO GAIRDNERI|Static|Fresh water|Lab|6|Total|~|90||NR||NR|ug/L|||||||||||||||||Total|~|0.09||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|COPPER|8022|Concurrent control|Not coded|||| CA/1047 uM//NA/257 uM//POT/15.3 uM//CL/234 uM//DNUM/6//DOSES/25/50/100/200/400 ug/L//TESTID/3//OEF/PH EFCTS, HARDNESS EFCTS, ALKALINITY EFCTS,RSDE,NACO////||15|||||C|||||||NR||5.0|||||||||||NR|   CA/1047 uM//NA/257 uM//POT/15.3 uM//CL/234 uM//DNUM/6//DOSES/25/50/100/200/400 ug/L//TESTID/3//OEF/PH EFCTS, HARDNESS EFCTS, ALKALINITY EFCTS,RSDE,NACO////|Lauren,D.J., and D.G. McDonald|12293|Influence of Water Hardness, pH, and Alkalinity on the Mechanisms of Copper Toxicity in Juvenile Rainbow Trout, Salmo gairdneri|Can. J. Fish. Aquat. Sci.43(9): 1480-1496|1986|
2056778|7440508|Copper|Not coded|Not coded|United States Environmental Protection Agency||3.8||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not coded||NC||NC||NC|Not coded|Not coded||0.67||NR||NR|g|Not coded|0.67 g|Static|Fresh water|Lab|NC|Not coded||5.1/||NR/||NR/|ppm|||||||||||||||||Not coded||5.1||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not coded|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Unspecified|Copper -elemental dust, 3.8|8022|Control data is presented but without accompanying methodology|Acute||||CONC1/2.6-5.1// |||||||--|||||||--|||||||||||||--|CONTR/STD METHODS USED//  CONC1/2.6-5.1// |U.S. Environmental Protection Agency|344|Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))|Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:|1992|
1222765|7440508|Copper|Not reported|Not reported|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Parr||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Flow-through|Fresh water|Lab|NR|Total||84||NR||NR|ug/L|||||||||||||||||Total||0.084||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||9||NR||NR|Day(s)|Not reported|NR|8022|Concurrent control|Not coded|||| ||6.0||5.3||7.0|C||11.1||10.6||11.4|mg/L||6.8||6.6||6.9||62||57||73|umhos/cm|   |Mudge,J.E., T.E. Northstrom, G.S. Jeane, W. Davis, and J.L. Hickam|45201|Effect of Varying Environmental Conditions on the Toxicity of Copper to Salmon|ASTM Spec. Tech. Publ.2:19-33|1993|
1111056|7440508|Copper|Not reported|Measured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Total||500||NR||NR|ug/L|||||||||||||||||Total||0.5||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|8022|Insufficient|Not coded|||MIXTURE| |||||||NR|||||||NR|||||||||||||NR|   |Brown,V.M.|8317|The Calculation of the Acute Toxicity of Mixtures of Poisons to Rainbow Trout|Water Res.2(10): 723-733|1968|
1161954|7440508|Copper|Not reported|Unmeasured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|176 MM|Flow-through|Fresh water|Lab|NR|Total||0.150||NR||NR|mg/L|||||||||||||||||Total||0.15||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|8022|Not reported|Not coded|||| ||16|||||C|||||||NR|||||||||||||NR|   |Goettl,J.P.,Jr., P.H. Davies, and J.R. Sinley|14367|Water Pollution Studies|In: D.B.Cope (Ed.), Colorado Fish.Res.Rev.1972-1975, DOW-R-R-F72-75, Colorado Div.of Wildl., Boulder, CO:68-75|1976|
1222764|7440508|Copper|Not reported|Not reported|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Parr||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Flow-through|Fresh water|Lab|NR|Total||87||NR||NR|ug/L|||||||||||||||||Total||0.087||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||9||NR||NR|Day(s)|Not reported|NR|8022|Concurrent control|Not coded|||| ||6.0||5.3||7.0|C||11.1||10.6||11.4|mg/L||6.8||6.6||6.9||62||57||73|umhos/cm|   |Mudge,J.E., T.E. Northstrom, G.S. Jeane, W. Davis, and J.L. Hickam|45201|Effect of Varying Environmental Conditions on the Toxicity of Copper to Salmon|ASTM Spec. Tech. Publ.2:19-33|1993|
2144209|7440508|Copper|Not reported|Unmeasured|Not reported||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NR||NR||NR|NR|Not reported|NR|Static|Fresh water|Lab|NR|Total||.175||.144||.214|mg/L|||||||||||||||||Total||0.175||0.144||0.214|AI mg/L|||||||||||||||||Mortality|Mortality|ENDPT/AUTHOR REPORTED TLM//|LC50/|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|8022|Concurrent control|Not reported||TEN FISH PER ASSAY JAR WITH REPLICATE JARS BEING UTILIZED AT EACH CONCENTRATION OF TOXICANT. SITE 2.|TEMPERATURE EFFECTS. APPLICATION FACTOR.| ||10|||||C|||||||NR||8.2|||||||||||NR|   |Pitts,T.|165613|Presentation of Evidence Concerning Water Quality Classifications and Standards for the Cache la Poudre River, Big Thompson River, and Segments of the South Platte River|Tom Pitts and Associates, Loveland, CO:169 p.|1980|
1112565|7440508|Copper|Not reported|Measured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|32 MM, 0.36 G|Static|Fresh water|Lab|NR|Total||130||60||260|ug/L|||||||||||||||||Total||0.13||0.06||0.26|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|AR|8022|Satisfactory|Not coded|||EFFECTS OF PH AND ALK ON CU TOXICITY,MIXTURE| CONTR/NO MORT//AIR AND CO2 MIXTURE||||10||11|C|||||||NR||7.5|||||||||||NR|   CONTR/NO MORT//AIR AND CO2 MIXTURE|Shaw,T.L., and V.M. Brown|8499|The Toxicity of Some Forms of Copper to Rainbow Trout|Water Res.8(6): 377-382|1974|
2167218|7440508|Copper|Not reported|Unmeasured|American Society for Testing and Materials||NR||NR||NR|Notropis mekistocholas|Cape Fear Shiner|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Notropis|mekistocholas||Fish; U.S. Threatened and Endangered Species|Not reported||NR||NR||NR|Not reported|Not reported||NR||NR||NR|NR|Not reported|NR|Static|Fresh water|Lab|NR|Total||35/||31/||40/|ug/L|||||||||||||||||Total||0.035||0.031||0.04|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|204490|Concurrent control|Acute||1-6 TESTS PER SPECIES, 2-3 REPLICATES PER TEST|SPECIES SENSITIVITY DISTRIBUTIONS, ICE BASED MODELING USING ECOSAR, ASTER|CONC1/ADJUSTED TO 50 MG/L HARDNESS// |||||||NR|||||||NR|||||||||||||NR|  CONC1/ADJUSTED TO 50 MG/L HARDNESS// |Mayer,F.L., D.R. Buckler, F.J. Dwyer, M.R. Ellersieck, L.C. Sappington, J.M. Besser, and C.M. Bridges|153255|Endangered Aquatic Vertebrates: Comparative and Probabilistic-Based Toxicology|EPA/600/R-08/045, U.S.EPA, Washington, DC:43 p.|2008|
2167219|7440508|Copper|Not reported|Unmeasured|American Society for Testing and Materials||NR||NR||NR|Ptychocheilus lucius|Colorado Squawfish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Ptychocheilus|lucius||Fish; U.S. Threatened and Endangered Species|Not reported||NR||NR||NR|Not reported|Not reported||NR||NR||NR|NR|Not reported|NR|Static|Fresh water|Lab|NR|Total||132/||117/||150/|ug/L|||||||||||||||||Total||0.132||0.117||0.15|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|232998|Concurrent control|Acute||1-6 TESTS PER SPECIES, 2-3 REPLICATES PER TEST|SPECIES SENSITIVITY DISTRIBUTIONS, ICE BASED MODELING USING ECOSAR, ASTER|CONC1/ADJUSTED TO 50 MG/L HARDNESS// |||||||NR|||||||NR|||||||||||||NR|  CONC1/ADJUSTED TO 50 MG/L HARDNESS// |Mayer,F.L., D.R. Buckler, F.J. Dwyer, M.R. Ellersieck, L.C. Sappington, J.M. Besser, and C.M. Bridges|153255|Endangered Aquatic Vertebrates: Comparative and Probabilistic-Based Toxicology|EPA/600/R-08/045, U.S.EPA, Washington, DC:43 p.|2008|
