"Test Number"|"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis"|"Test Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Kingdom "|" Species Phylum "|" Species Sub Phylum "|" Species Superclass "|" Species Class "|" Species Order "|" Species Family "|" Species Genus "|" Species "|" Variety"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Age Units"|"Organism Source"|" Organism Initial Weight Mean Op "|" Organism Initial Weight Mean "|" Organism Initial Weight Min Op "|" Organism Initial Weight Min "|" Organism Initial Weight Max Op "|" Organism Initial Weight Max "|" Organism Initial Weight Units"|Gender|"Organism Comment"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|"Conc 1 Type (Standardized) "|" Conc 1 Mean Op (Standardized) "|" Conc 1 Mean (Standardized) "|" Conc 1 Min Op (Standardized) "|" Conc Min 1 (Standardized) "|" Conc 1 Max Op (Standardized) "|" Conc 1 Max (Standardized) "|" Conc 1 Units (Standardized) "|" Conc 2 Type (Standardized) "|" Conc 2 Mean Op (Standardized) "|" Conc 2 Mean (Standardized) "|" Conc 2 Min Op (Standardized) "|" Conc Min 2 (Standardized) "|" Conc 2 Max Op (Standardized) "|" Conc 2 Max (Standardized) "|" Conc 2 Units (Standardized) "|" Conc 3 Type (Standardized) "|" Conc 3 Mean Op (Standardized) "|" Conc 3 Mean (Standardized) "|" Conc 3 Min Op (Standardized) "|" Conc Min 3 (Standardized) "|" Conc 3 Max Op (Standardized) "|" Conc 3 Max (Standardized) "|" Conc 3 Units (Standardized)"|Effect|"Effect Measurement"|"EE Comment"|Endpoint|"Response Site"|"Statistical Significance "|" Significance Level Mean Op "|" Significance Level Mean "|" Significance Level Min Op "|" Significance Level Min "|" Significance Level Max Op "|" Significance Level Max"|" Observed Duration Mean Op (Days) "|" Observed Duration Mean (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Chemical Formulation"|"Chemical Comment"|"Species NCBI TaxID"|Control|"Test Type"|Doses|"Experimental Design"|"Other Effects"|"Result Comment"|" Temperature Mean Op "|" Temperature Mean "|" Temperature Min Op "|" Temperature Min "|" Temperature Max Op "|" Temperature Max "|" Temperature Units"|" Dissolved Oxygen Mean Op "|" Dissolved Oxygen Mean "|" Dissolved Oxygen Min Op "|" Dissolved Oxygen Min "|" Dissolved Oxygen Max Op "|" Dissolved Oxygen Max "|" Dissolved Oxygen Units"|" pH Mean Op "|" pH Mean "|" pH Min Op "|" pH Min "|" pH Max Op "|" pH Max"|" Conductivity Mean Op "|" Conductivity Mean "|" Conductivity Min Op "|" Conductivity Min "|" Conductivity Max Op "|" Conductivity Max "|" Conductivity Units"|"General Comments"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
1012964|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Unmeasured|Not coded||1||NR||NR|Hesperoperla pacifica|Golden Stonefly, Willow Fly|Animalia|Arthropoda|Hexapoda||Insecta|Plecoptera|Perlidae|Hesperoperla|pacifica||Insects/Spiders|Not reported||NR||NR||NR|Not reported|Wild||NC||NC||NC|NC|Not reported|NR|Flow-through|Fresh water|Lab|9|Formulation||0.00028||NR||NR|mg/L|||||||||||||||||Formulation||0.00028||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||15||NR||NR|Day(s)|Emulsifiable concentrate|PRE, ENDRIN|143766|Concurrent control|Not coded|||TOXICITY SYMPTOMS| TESTID/6//MSMT/NR//DOSES/0.0003-0.0005 PPM, FROM GRAPH//SOURCE/WLD//WTINT/NR//DNUM/9//SEX/NR//TMETH/STDMETH//STYPE/CHRONIC//ETIME/30 D//AP RATE/NR//SAMPN/NR//WTAT/NR//INTAKE/NR//COMPEP/NR//LD/NR//DW/NR//STST/NR//HMA/NR//NA/NR//CL/NR//DIC/NR//CA/NR//POT/NR//MG/NR//SO4/NR//SULF/NR//||12.8|||||C||||9.0*||11.0*|mg/L||||7.8*||8.2*|||||||NR|   TESTID/6//MSMT/NR//DOSES/0.0003-0.0005 PPM, FROM GRAPH//SOURCE/WLD//WTINT/NR//DNUM/9//SEX/NR//TMETH/STDMETH//STYPE/CHRONIC//ETIME/30 D//AP RATE/NR//SAMPN/NR//WTAT/NR//INTAKE/NR//COMPEP/NR//LD/NR//DW/NR//STST/NR//HMA/NR//NA/NR//CL/NR//DIC/NR//CA/NR//POT/NR//MG/NR//SO4/NR//SULF/NR//|Jensen,L.D., and A.R. Gaufin|604|Acute and Long-Term Effects of Organic Insecticides on Two Species of Stonefly Naiads|J. Water Pollut. Control Fed.38(8): 1273-1286|1966|
1046196|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Unmeasured|Not coded||NR||NR||NR|Culex pipiens ssp. molestus|Mosquito|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Culicidae|Culex|pipiens||Insects/Spiders|Larva||4||NR||NR|Instar|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Formulation||9.7||NR||NR|ug/L|||||||||||||||||Formulation||0.0097||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|PU OR T||Not reported|Not coded|||LC90 23.8 UG/L| FOLLOWED WHO METHODS USING POLYSTYRENE CUPS//CODE/DISTILLED WATER//CARRIER/ETHANOL// ||||20||23|C|||||||NR|||||||||||||NR|   FOLLOWED WHO METHODS USING POLYSTYRENE CUPS//CODE/DISTILLED WATER//CARRIER/ETHANOL// |Rettich,F.|2914|The Susceptibility of Mosquito Larvae to Eighteen Insecticides in Czechoslovakia|Mosq. News37(2): 252-257|1977|
1107117|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Unmeasured|Not coded||NR||NR||NR|Chironomidae|Midge Family|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae||||Insects/Spiders|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|9-11 MM|Static|Fresh water|Lab|NR|Formulation||12.966||10.998||15.287|ug/L|||||||||||||||||Formulation||0.012966||0.010998||0.015287|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|20,EC|7149|Satisfactory|Not coded|||RED COLOR OF LARVAE FADED| CONTR/0 MORT// ||28|||||C||||6.8||7.0|mg/L||||7.7||7.8|||||||NR|   CONTR/0 MORT// |Joshi,H.C., D. Kapoor, R.S. Panwar, and R.A. Gupta|7954|Toxicity of Some Insecticides to Chironomid Larvae|Indian J. Environ. Health17(3): 238-241|1975|
1090936|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Not reported|Not coded||99||NR||NR|Pteronarcys californica|Stonefly|Animalia|Arthropoda|Hexapoda||Insecta|Plecoptera|Pteronarcyidae|Pteronarcys|californica||Insects/Spiders|Not reported||2||NR||NR|Year class|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Active ingredient||0.25||0.2||0.31|AI ug/L|||||||||||||||||Active ingredient||0.00025||0.0002||0.00031|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Pure|TECHNICAL MATERIAL|270884|Concurrent control|Not coded|||| ||15|||||C|||||||NR||7.1|||||||||||NR|   |Mayer,F.L.,Jr., and M.R. Ellersieck|6797|Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals|USDI Fish and Wildlife Service, Publication No.160, Washington, DC:505 p.|1986|
1138788|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Unmeasured|Not coded||NR||NR||NR|Culex quinquefasciatus|Southern House Mosquito|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Culicidae|Culex|quinquefasciatus||Insects/Spiders|Larva||4||NR||NR|Instar|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Formulation||11||10||12|ug/L|||||||||||||||||Formulation||0.011||0.01||0.012|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|7176|Satisfactory|Not coded||TAP WATER|ALSO TESTED RESISTANT, HYBRID STRAINS| |||||||NR|||||||NR|||||||||||||NR|   |Halliday,W.R., and G.P. Georghiou|11492|Cross-Resistance and Dominance Relationships of Pyrethroids in a Permethrin-Selected Strain of Culex quinquefasciatus (Diptera: Culicidae)|J. Econ. Entomol.78:1227-1232|1985|
1100853|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Unmeasured|Not coded||NR||NR||NR|Cloeon dipterum|Mayfly|Animalia|Arthropoda|Hexapoda||Insecta|Ephemeroptera|Baetidae|Cloeon|dipterum||Insects/Spiders|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Formulation||0.32||0.050||7.4|ug/L|||||||||||||||||Formulation||0.00032||0.00005||0.0074|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|197152|Insufficient|Not coded|||LC90 RPTD| ||19|||||C|||||||NR|||||||||||||NR|   |Trnkova,J.|7280|Toxic Effect of Endrin on Aquatic Invertebrates|Prirodoved. Pr. Ust. Akad. Ved Brne11(3): 1-30|1977|
1100805|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Unmeasured|Not coded||NR||NR||NR|Caenis robusta|Mayfly|Animalia|Arthropoda|Hexapoda||Insecta|Ephemeroptera|Caenidae|Caenis|robusta||Insects/Spiders|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Formulation||0.017||0.0021||9.3|ug/L|||||||||||||||||Formulation||0.000017||0.0000021||0.0093|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|446426|Insufficient|Not coded|||LC90 RPTD| ||14|||||C|||||||NR|||||||||||||NR|   |Trnkova,J.|7280|Toxic Effect of Endrin on Aquatic Invertebrates|Prirodoved. Pr. Ust. Akad. Ved Brne11(3): 1-30|1977|
1046192|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Unmeasured|Not coded||NR||NR||NR|Aedes cantans|Mosquito|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Culicidae|Aedes|cantans||Insects/Spiders|Larva||4||NR||NR|Instar|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Formulation||10.7||NR||NR|ug/L|||||||||||||||||Formulation||0.0107||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|PU OR T||Not reported|Not coded|||LC90 18.7 UG/L| FOLLOWED WHO METHODS USING POLYSTYRENE CUPS//CODE/DISTILLED WATER//CARRIER/ETHANOL// ||||20||23|C|||||||NR|||||||||||||NR|   FOLLOWED WHO METHODS USING POLYSTYRENE CUPS//CODE/DISTILLED WATER//CARRIER/ETHANOL// |Rettich,F.|2914|The Susceptibility of Mosquito Larvae to Eighteen Insecticides in Czechoslovakia|Mosq. News37(2): 252-257|1977|
1100760|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Unmeasured|Not coded||NR||NR||NR|Cloeon dipterum|Mayfly|Animalia|Arthropoda|Hexapoda||Insecta|Ephemeroptera|Baetidae|Cloeon|dipterum||Insects/Spiders|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Formulation||0.3||0.28||1.9|ug/L|||||||||||||||||Formulation||0.0003||0.00028||0.0019|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|197152|Insufficient|Not coded|||LC90 RPTD| ||17|||||C|||||||NR|||||||||||||NR|   |Trnkova,J.|7280|Toxic Effect of Endrin on Aquatic Invertebrates|Prirodoved. Pr. Ust. Akad. Ved Brne11(3): 1-30|1977|
1100850|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Unmeasured|Not coded||NR||NR||NR|Cloeon dipterum|Mayfly|Animalia|Arthropoda|Hexapoda||Insecta|Ephemeroptera|Baetidae|Cloeon|dipterum||Insects/Spiders|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NEW|Not reported|Fresh water|Lab|NR|Formulation||0.019||0.0033||2.6|ug/L|||||||||||||||||Formulation||0.000019||0.0000033||0.0026|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|197152|Insufficient|Not coded|||LC90 RPTD| ||18|||||C|||||||NR|||||||||||||NR|   |Trnkova,J.|7280|Toxic Effect of Endrin on Aquatic Invertebrates|Prirodoved. Pr. Ust. Akad. Ved Brne11(3): 1-30|1977|
1100866|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Unmeasured|Not coded||NR||NR||NR|Culex pipiens|Northern House Mosquito|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Culicidae|Culex|pipiens||Insects/Spiders|Pupa||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Formulation||2193.3||299||644811.7|ug/L|||||||||||||||||Formulation||2.1933||0.299||644.8117|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|7175|Insufficient|Not coded|||LC90 RPTD| ||20|||||C|||||||NR|||||||||||||NR|   |Trnkova,J.|7280|Toxic Effect of Endrin on Aquatic Invertebrates|Prirodoved. Pr. Ust. Akad. Ved Brne11(3): 1-30|1977|
1090944|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Not reported|Not coded||99||NR||NR|Ischnura verticalis|Damselfly|Animalia|Arthropoda|Hexapoda||Insecta|Odonata|Coenagrionidae|Ischnura|verticalis||Insects/Spiders|Instar||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LATE|Static|Fresh water|Lab|NR|Active ingredient||2.1||1||4.3|AI ug/L|||||||||||||||||Active ingredient||0.0021||0.001||0.0043|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Pure|TECHNICAL MATERIAL|88053|Concurrent control|Not coded|||| ||21|||||C|||||||NR||7.4|||||||||||NR|   |Mayer,F.L.,Jr., and M.R. Ellersieck|6797|Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals|USDI Fish and Wildlife Service, Publication No.160, Washington, DC:505 p.|1986|
1100767|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Unmeasured|Not coded||NR||NR||NR|Culex pipiens|Northern House Mosquito|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Culicidae|Culex|pipiens||Insects/Spiders|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Formulation||0.35||0.072||1.4|ug/L|||||||||||||||||Formulation||0.00035||0.000072||0.0014|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|7175|Insufficient|Not coded|||LC90 RPTD| ||20|||||C|||||||NR|||||||||||||NR|   |Trnkova,J.|7280|Toxic Effect of Endrin on Aquatic Invertebrates|Prirodoved. Pr. Ust. Akad. Ved Brne11(3): 1-30|1977|
1041529|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Technical grade, technical product, technical formulation|Unmeasured|Not coded||100||NR||NR|Pteronarcys californica|Stonefly|Animalia|Arthropoda|Hexapoda||Insecta|Plecoptera|Pteronarcyidae|Pteronarcys|californica||Insects/Spiders|Naiad||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|4-6 CM|Static|Fresh water|Lab|NR|Active ingredient||3.70||NR||NR|ug/L|||||||||||||||||Active ingredient||0.0037||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Pure|NR|270884|Satisfactory|Not coded|||LOSS OF EQUILIBRIUM IN 24 H,BEHAVIORAL RESPONSE GRAPHED| CONTR/FOLLOWED APHA METHODS,SOLVENT,NO EFFECTS//CARRIER/ACE- TONE,EMULSIFIER,MAX 56 PPM// ||||11||12|C||||7.4||13.5|mg/L||||7.9||8.3|||||||NR|   CONTR/FOLLOWED APHA METHODS,SOLVENT,NO EFFECTS//CARRIER/ACE- TONE,EMULSIFIER,MAX 56 PPM// |Jensen,L.D., and A.R. Gaufin|2667|Effects of Ten Organic Insecticides on Two Species of Stonefly Naiads|Trans. Am. Fish. Soc.93(1): 27-34|1964|
1100811|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Unmeasured|Not coded||NR||NR||NR|Hydropsyche angustipennis|Caddisfly|Animalia|Arthropoda|Hexapoda||Insecta|Trichoptera|Hydropsychidae|Hydropsyche|angustipennis||Insects/Spiders|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Formulation||0.68||0.25||7.0|ug/L|||||||||||||||||Formulation||0.00068||0.00025||0.007|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|329908|Insufficient|Not coded|||LC90 RPTD| ||15|||||C|||||||NR|||||||||||||NR|   |Trnkova,J.|7280|Toxic Effect of Endrin on Aquatic Invertebrates|Prirodoved. Pr. Ust. Akad. Ved Brne11(3): 1-30|1977|
1090934|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Not reported|Not coded||99||NR||NR|Pteronarcella badia|Stonefly|Animalia|Arthropoda|Hexapoda||Insecta|Plecoptera|Pteronarcyidae|Pteronarcella|badia||Insects/Spiders|Not reported||2||NR||NR|Year class|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Active ingredient||0.54||0.4||0.72|AI ug/L|||||||||||||||||Active ingredient||0.00054||0.0004||0.00072|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Pure|TECHNICAL MATERIAL|466579|Concurrent control|Not coded|||| ||15|||||C|||||||NR||7.1|||||||||||NR|   |Mayer,F.L.,Jr., and M.R. Ellersieck|6797|Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals|USDI Fish and Wildlife Service, Publication No.160, Washington, DC:505 p.|1986|
1100806|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Unmeasured|Not coded||NR||NR||NR|Caenis robusta|Mayfly|Animalia|Arthropoda|Hexapoda||Insecta|Ephemeroptera|Caenidae|Caenis|robusta||Insects/Spiders|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Formulation||0.00018||0.00005||0.00088|ug/L|||||||||||||||||Formulation||0.00000018||0.00000005||0.00000088|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|446426|Insufficient|Not coded|||LC90 RPTD| ||14|||||C|||||||NR|||||||||||||NR|   |Trnkova,J.|7280|Toxic Effect of Endrin on Aquatic Invertebrates|Prirodoved. Pr. Ust. Akad. Ved Brne11(3): 1-30|1977|
1090948|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Not reported|Not coded||99||NR||NR|Tipula sp.|Cranefly|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Tipulidae|Tipula|sp.||Insects/Spiders|Instar||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|EARLY|Static|Fresh water|Lab|NR|Active ingredient||12||7.3||18|AI ug/L|||||||||||||||||Active ingredient||0.012||0.0073||0.018|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Pure|TECHNICAL MATERIAL|41043|Concurrent control|Not coded|||| ||15|||||C|||||||NR||7.1|||||||||||NR|   |Mayer,F.L.,Jr., and M.R. Ellersieck|6797|Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals|USDI Fish and Wildlife Service, Publication No.160, Washington, DC:505 p.|1986|
1100780|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Unmeasured|Not coded||NR||NR||NR|Eristalis tenax|Rat-Tailed Maggot/Flower Fly|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Syrphidae|Eristalis|tenax||Insects/Spiders|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Environmental, unspecified|Fresh water|Lab|NR|Formulation||9.2||2.4||35.1|ug/L|||||||||||||||||Formulation||0.0092||0.0024||0.0351|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Not reported|NR|198635|Insufficient|Not coded|||LC90 RPTD| ||18|||||C|||||||NR|||||||||||||NR|   |Trnkova,J.|7280|Toxic Effect of Endrin on Aquatic Invertebrates|Prirodoved. Pr. Ust. Akad. Ved Brne11(3): 1-30|1977|
1100779|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Unmeasured|Not coded||NR||NR||NR|Eristalis tenax|Rat-Tailed Maggot/Flower Fly|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Syrphidae|Eristalis|tenax||Insects/Spiders|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Environmental, unspecified|Fresh water|Lab|NR|Formulation||160.1||39.8||1738|ug/L|||||||||||||||||Formulation||0.1601||0.0398||1.738|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|198635|Insufficient|Not coded|||LC90 RPTD| ||18|||||C|||||||NR|||||||||||||NR|   |Trnkova,J.|7280|Toxic Effect of Endrin on Aquatic Invertebrates|Prirodoved. Pr. Ust. Akad. Ved Brne11(3): 1-30|1977|
